skid,root,nodes,segments,branchpoints,endpoints,cable.length,nTrees,neuron_type,presyn_sites,postsyn_sites,connectors,nsoma,neuron_names
1702037,7,7,1,0,2,270.82802542581845,1,fragment,0,0,0,0,neuron 1702038
1702041,1,7,1,0,2,308.3880004893265,1,fragment,0,0,0,0,neuron 1702042
1702047,3,7,2,0,2,969.451438520126,1,fragment,0,0,0,0,Neuron 1702048
1702068,2,45,4,1,3,2070.150340630317,1,fragment,0,0,0,0,Neuron 1702069
1702103,8,8,1,0,2,327.58611779150243,1,fragment,0,1,1,0,neuron 1702104
1702109,12,15,2,0,2,792.7077811559353,1,fragment,0,1,1,0,neuron 1702110
1702118,5,36,6,2,4,3689.0391810597657,1,fragment,0,1,1,0,SHORTNOSOMA 1702119
1702158,6,6,1,0,2,345.0472786661855,1,fragment,0,0,0,0,neuron 1702159
1702163,28,121,10,4,6,12920.74448572563,1,fragment,5,0,5,0,fragment mnvnc 1702164
1702305,95,373,9,4,6,31710.071198536218,1,fragment,3,0,3,0,Neuron 1702306
1702554,1,12,1,0,2,30475.75117985406,1,fragment,0,0,0,0,neuron 1702555
1702706,29,30,4,1,3,2095.9557371821616,1,fragment,0,0,0,0,neuron 1702707
1702908,3,36,4,1,3,2866.760412878881,1,fragment,0,0,0,0,neuron 1702909
1702949,13,37,5,2,4,4571.6800681528775,1,fragment,0,0,0,0,neuron 1702950
1702957,1,14,1,0,2,755.6946604464564,1,fragment,0,0,0,0,Neuron 1702958
1702995,3,34,4,1,3,3480.1258376165747,1,fragment,0,0,0,0,neuron 1702996
1703002,15,33,2,0,2,2052.7982134934905,1,fragment,0,0,0,0,neuron 1703003
1703055,22,76,2,0,2,6223.997034126693,1,fragment,0,0,0,0,neuron 1703056
1703314,10,15,1,0,2,892.4115588403257,1,fragment,0,0,0,0,neuron 1703315
1703598,2,2,1,0,2,0.02153588786242363,1,fragment,0,0,0,0,neuron 1703599
1703632,13,13,2,0,2,2272.246269033446,1,fragment,0,1,1,0,neuron 1703633
1703640,3,3,1,0,2,1193.8739126410385,1,fragment,0,0,0,0,neuron 1703641
1703648,3,3,1,0,2,1271.8908536569766,1,fragment,0,0,0,0,neuron 1703649
1703655,1,2,1,0,2,0.02636852936828198,1,fragment,0,0,0,0,neuron 1703656
1703659,1,2,1,0,2,0.0120935803220788,1,fragment,0,0,0,0,neuron 1703660
1703663,1,2,1,0,2,0.00613490503540833,1,fragment,0,0,0,0,neuron 1703664
1703683,1,7,1,0,2,317.0611850023029,1,fragment,0,0,0,0,Neuron 1703684
1703689,2,3,2,0,2,105.15890028905666,1,fragment,0,0,0,0,neuron 1703690
1703693,2,2,1,0,2,0.07271267194618182,1,fragment,0,0,0,0,neuron 1703694
1703819,1,6,1,0,2,383.6195047913156,1,fragment,0,0,0,0,Neuron 1703820
1703908,3,60,2,0,2,2970.6293350244846,1,fragment,0,0,0,0,neuron 1703909
1704028,31,38,6,2,4,4615.896234604255,1,fragment,0,0,0,0,neuron 1704029
1704163,36,36,4,1,3,3503.7612056912926,1,fragment,0,0,0,0,neuron 1704164
1704296,199,211,15,7,9,16523.722050978202,1,fragment,0,6,6,0,NOSOMA-SHORT 1704297
1704322,2,22,2,0,2,1549.0364600036892,1,fragment,0,0,0,0,neuron 1704323
1704336,2,2,1,0,2,0.0632627227977921,1,fragment,0,0,0,0,neuron 1704337
1704452,1,12,1,0,2,690.8668475730159,1,fragment,0,0,0,0,neuron 1704453
1704482,335,437,25,11,14,33971.9254472824,1,fragment,0,1,1,0,neuron 1704483
1704568,12,14,2,0,2,1366.9487669480102,1,fragment,0,2,2,0,neuron 1704569
1705262,2,7,2,0,2,282.6155340233278,1,fragment,0,1,1,0,neuron 1705263
1705268,64,75,6,2,4,4090.194774456454,1,fragment,0,0,0,0,neuron 1705269
1705467,5,13,4,1,3,1222.075267956178,1,fragment,0,0,0,0,neuron 1705468
1705489,31,60,11,4,7,6302.966831922181,1,fragment,0,1,1,0,neuron 1705490
1705607,3,33,2,0,2,1535.4503246114275,1,fragment,0,0,0,0,neuron 1705608
1705854,74,103,2,0,2,7321.0904349556195,1,fragment,0,0,0,0,neuron 1705855
1705858,160,163,2,0,2,12377.91831931526,1,fragment,0,0,0,0,neuron 1705859
1705944,299,325,6,2,4,24260.018756637972,1,fragment,-1,3,2,0,fragment MN 1705945
1706156,13,19,2,0,2,2765.4803249204524,1,fragment,0,1,1,0,neuron 1706157
1706170,5,5,2,0,2,315.7657226504327,1,fragment,0,1,1,0,neuron 1706171
1706274,16,17,2,0,2,652.7470574497656,1,fragment,0,2,2,0,neuron 1706275
1706310,4,8,2,0,2,344.038222819101,1,fragment,0,0,0,0,neuron 1706311
1706318,6,8,2,0,2,344.51265144123045,1,fragment,0,0,0,0,neuron 1706319
1706322,8,9,4,1,3,818.8933471223689,1,fragment,0,0,0,0,neuron 1706323
1706326,7,8,2,0,2,297.1472005765914,1,fragment,0,0,0,0,neuron 1706327
1706330,4,5,2,0,2,182.11296892196185,1,fragment,0,0,0,0,neuron 1706331
1706334,7,8,2,0,2,314.80045905823135,1,fragment,0,0,0,0,neuron 1706335
1706353,10,14,2,0,2,1265.6842916352105,1,fragment,0,0,0,0,neuron 1706354
1706449,1,4,1,0,2,179.53766261380665,1,fragment,0,0,0,0,neuron 1706450
1706470,1,3,1,0,2,176.07424260009367,1,fragment,0,0,0,0,neuron 1706471
1706484,1,18,1,0,2,684.8356914442807,1,fragment,0,0,0,0,Neuron 1706485
1706488,4,5,2,0,2,147.9280889646939,1,fragment,0,0,0,0,neuron 1706489
1706505,48,49,2,0,2,2560.746891773205,1,fragment,0,0,0,0,Neuron 1706506
1707102,97,166,16,7,9,19775.07251978548,1,fragment,0,0,0,0,neuron 1707103
1707117,14,15,2,0,2,1538.0480460808296,1,fragment,0,0,0,0,neuron 1707118
1707254,1,4,1,0,2,962.7028263597348,1,fragment,0,0,0,0,Neuron 1707255
1707277,10,33,4,1,3,3130.7096210960094,1,fragment,0,1,1,0,neuron 1707278
1707311,12,12,1,0,2,1285.5189219794245,1,fragment,0,1,1,0,neuron 1707312
1707391,2,4,2,0,2,401.09967699157073,1,fragment,0,0,0,0,neuron 1707392
1707404,10,16,2,0,2,762.9969486901731,1,fragment,0,0,0,0,neuron 1707405
1707551,4,9,2,0,2,708.267765226646,1,fragment,0,1,1,0,neuron 1707552
1707560,3,10,2,0,2,590.996248789868,1,fragment,0,0,0,0,neuron 1707561
1707599,31,145,29,13,16,15949.889782754652,1,fragment,0,0,0,0,neuron 1707600
1707792,43,84,6,2,4,6653.550515064997,1,fragment,0,0,0,0,neuron 1707793
1708064,8,19,2,0,2,2748.091038233467,1,fragment,0,1,1,0,neuron 1708065
1708085,12,22,2,0,2,1399.2521257502751,1,fragment,0,0,0,0,neuron 1708086
1708097,27,43,10,4,6,4935.642606517149,1,fragment,0,0,0,0,neuron 1708098
1708162,27,28,5,1,4,2938.5819213518103,1,fragment,0,0,0,0,neuron 1708163
1708185,9,10,2,0,2,760.32431769743,1,fragment,0,0,0,0,neuron 1708186
1708206,10,28,4,1,3,2850.7818760549285,1,fragment,0,0,0,0,neuron 1708207
1708235,29,32,2,0,2,2676.566375519626,1,fragment,0,0,0,0,neuron 1708236
1708291,8,8,2,0,2,609.1959286114059,1,fragment,0,1,1,0,neuron 1708292
1708330,18,27,5,1,4,2760.0794282468405,1,fragment,0,0,0,0,neuron 1708331
1708344,22,22,1,0,2,1127.3033974281527,1,fragment,0,2,2,0,Neuron 1708345
1708388,19,68,4,1,3,3743.573886300054,1,fragment,0,0,0,0,neuron 1708389
1708895,52,52,1,0,2,2797.826705745615,1,fragment,0,0,0,0,neuron 1708896
1708914,1,12,3,1,3,853.455364037539,1,fragment,0,0,0,0,neuron 1708915
1708918,1,33,1,0,2,1519.1748748504872,1,fragment,0,0,0,0,neuron 1708919
1708932,30,35,3,1,3,3192.7753577987673,1,fragment,0,0,0,0,neuron 1708933
1709088,4,7,2,0,2,568.8042928167613,1,fragment,0,1,1,0,neuron 1709089
1709145,4,4,1,0,2,145.58417447280146,1,fragment,0,0,0,0,Neuron 1709146
1709151,18,24,4,1,3,2189.5420023871116,1,fragment,0,0,0,0,neuron 1709152
1709272,6,10,2,0,2,646.8427161782708,1,fragment,0,0,0,0,neuron 1709273
1709276,1,14,1,0,2,535.9763381073395,1,fragment,0,0,0,0,neuron 1709277
1709288,4,4,1,0,2,121.49756609568126,1,fragment,0,0,0,0,neuron 1709289
1709319,4,19,2,0,2,772.6812492200144,1,fragment,0,0,0,0,neuron 1709320
1709323,4,12,2,0,2,508.656893835462,1,fragment,0,0,0,0,neuron 1709324
1709332,9,9,1,0,2,946.3434100662502,1,fragment,0,0,0,0,neuron 1709333
1709336,7,15,2,0,2,810.363752090731,1,fragment,0,0,0,0,neuron 1709337
1709341,9,9,1,0,2,470.70017526878496,1,fragment,0,0,0,0,neuron 1709342
1709658,8,13,2,0,2,987.5539417362344,1,fragment,0,0,0,0,neuron 1709659
1709663,6,8,2,0,2,516.9592102970595,1,fragment,0,0,0,0,neuron 1709664
1709830,3,25,4,1,3,2195.9354872309254,1,fragment,0,0,0,0,neuron 1709831
1709948,4,10,2,0,2,936.599247669026,1,fragment,0,0,0,0,neuron 1709949
1710114,1,18,1,0,2,2507.0355674530692,1,fragment,0,0,0,0,Neuron 1710115
1710141,33,35,2,0,2,2491.878939499111,1,fragment,0,0,0,0,neuron 1710142
1710200,14,21,2,0,2,1826.4971785191185,1,fragment,0,0,0,0,neuron 1710201
1710324,75,82,13,6,8,10115.026760560457,1,fragment,0,0,0,0,neuron 1710325
1710351,14,23,2,0,2,1779.056223013829,1,fragment,0,0,0,0,neuron 1710352
1712702,5,5,2,0,2,378.70308853486887,1,fragment,0,1,1,0,neuron 1712703
1712790,10,45,4,1,3,2600.5948089010326,1,fragment,0,0,0,0,neuron 1712791
1712822,8,26,4,1,3,1928.353199810512,1,fragment,0,0,0,0,neuron 1712823
1713264,15,68,4,1,3,3685.2317228170414,1,fragment,0,0,0,0,neuron 1713265
1713295,9,19,6,2,4,2477.814171772254,1,fragment,0,0,0,0,neuron 1713296
1713395,14,17,2,0,2,714.2546467349289,1,fragment,0,0,0,0,Neuron 1713396
1713435,1,29,1,0,2,1171.2583525494051,1,fragment,0,0,0,0,neuron 1713436
1713440,11,12,2,0,2,435.4251495681959,1,fragment,0,0,0,0,Neuron 1713441
1713475,2,3,2,0,2,64.34124812843181,1,fragment,0,1,1,0,neuron 1713476
1713550,5,22,2,0,2,1541.5376778728894,1,fragment,0,0,0,0,neuron 1713551
1713563,6,6,1,0,2,564.5657654211318,1,fragment,0,0,0,0,Neuron 1713564
1713650,27,40,2,0,2,3466.0276323462986,1,fragment,0,0,0,0,neuron 1713651
1713702,54,54,1,0,2,2567.1582260653504,1,fragment,0,0,0,0,neuron 1713703
1713726,26,28,2,0,2,1713.8897924582857,1,fragment,0,1,1,0,neuron 1713727
1713730,25,25,3,1,3,1935.2006791808376,1,fragment,0,0,0,0,neuron 1713731
1713734,20,20,1,0,2,1357.3717933347916,1,fragment,0,0,0,0,neuron 1713735
1713742,46,49,4,1,3,2819.69849337026,1,fragment,0,0,0,0,neuron 1713743
1713746,8,8,1,0,2,381.69053374544865,1,fragment,0,0,0,0,neuron 1713747
1713750,13,13,1,0,2,1059.6791925671907,1,fragment,0,0,0,0,neuron 1713751
1713755,6,26,4,1,3,2137.3194421136745,1,fragment,0,0,0,0,neuron 1713756
1713772,8,31,4,1,3,1934.145319368925,1,fragment,0,1,1,0,neuron 1713773
1713779,5,5,1,0,2,543.6195214480881,1,fragment,0,0,0,0,Neuron 1713780
1713824,6,35,2,0,2,2743.991146949681,1,fragment,0,0,0,0,neuron 1713825
1713829,26,26,1,0,2,1369.1855407381183,1,fragment,0,0,0,0,neuron 1713830
1713833,12,12,1,0,2,452.0337994368169,1,fragment,0,0,0,0,neuron 1713834
1713841,32,32,5,2,4,1930.527815503482,1,fragment,0,2,2,0,neuron 1713842
1713845,13,13,1,0,2,768.8581916936878,1,fragment,0,0,0,0,neuron 1713846
1713854,6,6,1,0,2,244.92248359602647,1,fragment,0,0,0,0,neuron 1713855
1713868,11,11,1,0,2,575.51356259573,1,fragment,0,0,0,0,neuron 1713869
1713936,12,13,2,0,2,534.2846717069759,1,fragment,0,0,0,0,neuron 1713937
1714016,7,7,1,0,2,286.83846721216474,1,fragment,0,0,0,0,neuron 1714017
1714020,7,7,1,0,2,258.93472270377936,1,fragment,0,0,0,0,neuron 1714021
1714024,16,29,2,0,2,2243.951622705913,1,fragment,0,0,0,0,neuron 1714025
1714028,35,35,1,0,2,1569.9796846693953,1,fragment,0,0,0,0,neuron 1714029
1714212,7,20,4,1,3,1387.3507945560543,1,fragment,0,1,1,0,neuron 1714213
1714219,1,7,1,0,2,294.9792025678344,1,fragment,0,0,0,0,neuron 1714220
1714227,1,8,1,0,2,368.4380887071091,1,fragment,0,0,0,0,neuron 1714228
1714315,1,11,1,0,2,579.0394482106096,1,fragment,0,0,0,0,neuron 1714316
1714343,1,45,1,0,2,1799.0819114684095,1,fragment,0,0,0,0,neuron 1714344
1714356,1,45,1,0,2,1808.560045526153,1,fragment,1,0,1,0,neuron 1714357
1714372,1,11,1,0,2,630.5404478508681,1,fragment,0,0,0,0,Neuron 1714373
1714381,1,34,1,0,2,1421.3447061402333,1,fragment,0,0,0,0,neuron 1714382
1714386,49,50,1,0,2,2336.713097670543,1,fragment,0,0,0,0,neuron 1714387
1714390,1,8,1,0,2,398.7758994669341,1,fragment,0,0,0,0,neuron 1714391
1714394,1,9,1,0,2,330.6012576690676,1,fragment,0,0,0,0,neuron 1714395
1714411,7,7,1,0,2,263.1118935060172,1,fragment,0,0,0,0,neuron 1714412
1714434,1,37,1,0,2,1659.4695012228412,1,fragment,0,0,0,0,neuron 1714435
1714477,1,9,1,0,2,339.53766945548597,1,fragment,0,0,0,0,neuron 1714478
1714493,9,9,1,0,2,385.2214229703851,1,fragment,0,0,0,0,neuron 1714494
1714522,1,9,1,0,2,358.07532844383945,1,fragment,0,0,0,0,neuron 1714523
1714585,1,24,1,0,2,1026.5374751932688,1,fragment,0,0,0,0,neuron 1714586
1714600,38,50,2,0,2,3092.4613312421097,1,fragment,0,1,1,0,neuron 1714601
1714606,32,34,4,1,3,3764.168782347847,1,fragment,0,1,1,0,neuron 1714607
1714623,14,16,2,0,2,1390.277218062695,1,fragment,0,1,1,0,neuron 1714624
1714665,12,38,4,1,3,3028.5938171835624,1,fragment,1,0,1,0,neuron 1714666
1714670,1,13,1,0,2,511.291429870212,1,fragment,0,0,0,0,neuron 1714671
1714716,319,523,16,7,9,35752.89116679044,1,fragment,1,3,4,0,Neuron 1714717
1714832,4,20,4,1,3,2300.641617919021,1,fragment,0,0,0,0,Neuron 1714833
1715035,1,40,3,1,3,2811.891069458018,1,fragment,0,0,0,0,neuron 1715036
1715129,23,35,2,0,2,2332.1420864309102,1,fragment,0,2,2,0,neuron 1715130
1715181,34,62,4,1,3,9923.331400048191,1,fragment,0,0,0,0,neuron 1715182
1715200,6,14,2,0,2,1507.7291066655014,1,fragment,0,0,0,0,neuron 1715201
1715325,28,41,9,3,6,4589.669140664242,1,fragment,0,1,1,0,fragment 1715326
1715447,5,7,2,0,2,369.3601107701293,1,fragment,0,1,1,0,neuron 1715448
1715463,32,49,2,0,2,4748.294852499354,1,fragment,0,1,1,0,fragment
1715516,20,32,2,0,2,3834.0405442243905,1,fragment,0,1,1,0,neuron 1715517
1715522,30,35,2,0,2,2678.0192734195593,1,fragment,0,1,1,0,neuron 1715523
1715578,146,158,6,2,4,10388.691353839542,1,fragment,0,1,1,0,neuron 1715579
1715635,9,14,2,0,2,844.0569583568404,1,fragment,0,1,1,0,neuron 1715636
1715641,112,116,4,1,3,6060.02109656555,1,fragment,0,2,2,0,neuron 1715642
1715800,13,30,2,0,2,2282.6356782553753,1,fragment,0,1,1,0,neuron 1715801
1715834,11,14,2,0,2,1240.4123142889198,1,fragment,0,1,1,0,neuron 1715835
1715840,7,21,2,0,2,1092.6108394006526,1,fragment,0,1,1,0,neuron 1715841
1715846,3,5,2,0,2,326.62866559097444,1,fragment,0,1,1,0,neuron 1715847
1715988,47,98,9,3,6,6601.649113147548,1,fragment,4,0,4,0,neuron 1715989
1716054,23,34,3,1,3,1756.398962456629,1,fragment,0,1,1,0,neuron 1716055
1716071,9,24,2,0,2,1115.9859245400974,1,fragment,0,3,3,0,neuron 1716072
1716156,2,31,2,0,2,1188.0657247402612,1,fragment,0,2,2,0,neuron 1716157
1716187,4,33,4,1,3,2492.5571121319863,1,fragment,0,1,1,0,neuron 1716188
1716257,15,31,4,1,3,2458.619234835665,1,fragment,0,1,1,0,neuron 1716258
1716278,2,5,2,0,2,629.1238895380008,1,fragment,0,0,0,0,neuron 1716279
1716291,38,41,4,1,3,2312.5726509305728,1,fragment,0,0,0,0,neuron 1716292
1716425,4,4,1,0,2,152.51162485295993,1,fragment,0,0,0,0,neuron 1716426
1716446,5,5,1,0,2,221.37581828913756,1,fragment,0,0,0,0,neuron 1716447
1716861,177,386,22,10,12,44104.56062722668,1,fragment,0,0,0,1,pnb 1716862
1719897,16,19,2,0,2,861.8798415643207,1,fragment,0,1,1,0,neuron 1719898
1719913,16,28,4,1,3,4694.533238408512,1,fragment,0,0,0,0,neuron 1719914
1719919,2,17,4,1,3,1299.3272799016115,1,fragment,0,0,0,0,neuron 1719920
1719990,7,19,4,1,3,5372.137527993728,1,fragment,1,0,1,0,fragment MN 1719991
1720028,9,9,1,0,2,593.8839406370666,1,fragment,0,0,0,0,neuron 1720029
1720193,1,2,1,0,2,0.08645306663844797,1,fragment,0,0,0,0,neuron 1720194
1720197,1,2,1,0,2,0.25149405972326955,1,fragment,0,0,0,0,neuron 1720198
1720212,2,2,1,0,2,0.02235020150047586,1,fragment,0,0,0,0,neuron 1720213
1720288,1,13,3,1,3,1035.2562674712144,1,fragment,0,0,0,0,neuron 1720289
1720315,27,43,2,0,2,2611.237495474441,1,fragment,0,0,0,0,neuron 1720316
1720319,1,11,1,0,2,828.1464126010322,1,fragment,0,0,0,0,neuron 1720320
1720323,2,12,2,0,2,654.0440978399319,1,fragment,0,0,0,0,neuron 1720324
1720327,3,9,2,0,2,1683.1423011880484,1,fragment,0,0,0,0,neuron 1720328
1720335,1,11,1,0,2,428.0304822079208,1,fragment,0,0,0,0,neuron 1720336
1720343,1,11,1,0,2,417.4688377803936,1,fragment,0,0,0,0,neuron 1720344
1720347,11,11,1,0,2,589.6081553986047,1,fragment,0,0,0,0,neuron 1720348
1720357,21,94,2,0,2,8012.802129389053,1,fragment,0,0,0,0,neuron 1720358
1720365,1,91,1,0,2,5550.964840588657,1,fragment,0,0,0,0,neuron 1720366
1720389,8,10,2,0,2,497.9323230593316,1,fragment,0,0,0,0,neuron 1720390
1720413,35,71,4,1,3,3611.868608305462,1,fragment,0,0,0,0,neuron 1720414
1720427,2,9,2,0,2,439.39083238363463,1,fragment,0,0,0,0,neuron 1720428
1720448,72,409,12,5,7,52823.657341990634,1,fragment,7,0,7,0,neuron 1720449
1720491,1,7,1,0,2,329.96167172912004,1,fragment,0,0,0,0,neuron 1720492
1720507,1,11,1,0,2,485.81307023762423,1,fragment,0,0,0,0,neuron 1720508
1720614,1,11,1,0,2,957.047221904704,1,fragment,0,0,0,0,neuron 1720615
1720618,1,11,1,0,2,1248.4815510181843,1,fragment,0,0,0,0,neuron 1720619
1720622,1,11,1,0,2,483.9534148410787,1,fragment,0,0,0,0,neuron 1720623
1720640,1,9,1,0,2,420.2078873338036,1,fragment,0,0,0,0,neuron 1720641
1720817,11,14,2,0,2,1202.524717016803,1,fragment,0,0,0,0,Neuron 1720818
1720834,14,29,2,0,2,1399.2804341204703,1,fragment,0,0,0,0,neuron 1720835
1720891,14,34,2,0,2,2091.131344172756,1,fragment,0,0,0,0,neuron 1720892
1720895,4,18,2,0,2,1507.6115621960787,1,fragment,0,0,0,0,Neuron 1720896
1720920,11,11,1,0,2,578.5955171693587,1,fragment,0,0,0,0,neuron 1720921
1720930,1,5,1,0,2,195.24174504442323,1,fragment,0,0,0,0,neuron 1720931
1720951,12,36,2,0,2,1565.964070112651,1,fragment,0,0,0,0,neuron 1720952
1720964,6,35,2,0,2,1685.7883097560737,1,fragment,0,0,0,0,neuron 1720965
1720969,8,13,2,0,2,587.8496247334488,1,fragment,0,0,0,0,neuron 1720970
1721031,109,124,5,2,4,10743.684177771343,1,fragment,0,2,2,0,neuron 1721032
1721049,4,13,2,0,2,916.289521161901,1,fragment,0,0,0,0,neuron 1721050
1721065,1,5,1,0,2,470.4208864645895,1,fragment,0,0,0,0,Neuron 1721066
1721113,3,11,2,0,2,520.9178490821255,1,fragment,0,0,0,0,neuron 1721114
1721174,3,8,2,0,2,312.40428148448325,1,fragment,0,0,0,0,neuron 1721175
1721197,1,4,1,0,2,136.33700268961314,1,fragment,0,0,0,0,neuron 1721198
1721231,5,14,2,0,2,998.4217022903332,1,fragment,0,0,0,0,neuron 1721232
1721250,28,65,2,0,2,3446.9136793661337,1,fragment,0,0,0,0,neuron 1721251
1721321,12,19,2,0,2,967.3609814437086,1,fragment,0,0,0,0,neuron 1721322
1721610,45,45,1,0,2,2967.906524341623,1,fragment,0,0,0,0,neuron 1721611
1721679,5,5,1,0,2,177.14848482426154,1,fragment,0,0,0,0,neuron 1721680
1721740,6,10,2,0,2,462.0723481475234,1,fragment,0,0,0,0,neuron 1721741
1721752,8,18,2,0,2,1199.143774999536,1,fragment,0,0,0,0,neuron 1721753
1721958,951,1280,95,47,49,73650.93032559,1,fragment,18,5,23,0,fragment 1721959
1722088,10,11,2,0,2,2107.2957873434784,1,fragment,0,1,1,0,neuron 1722089
1722176,2,2,1,0,2,0.2480395913862171,1,fragment,0,0,0,0,neuron 1722177
1722269,25,25,1,0,2,1120.8582066325437,1,fragment,0,0,0,0,neuron 1722270
1722308,3,8,2,0,2,296.63141838569663,1,fragment,0,0,0,0,neuron 1722309
1722314,1,3,1,0,2,88.73459130338281,1,fragment,0,0,0,0,Neuron 1722315
1722320,46,76,10,4,6,5819.128146430068,1,fragment,0,1,1,0,neuron 1722321
1722326,1,5,1,0,2,447.4088429385987,1,fragment,0,0,0,0,neuron 1722327
1722411,6,9,2,0,2,608.8921490116186,1,fragment,0,0,0,0,Neuron 1722412
1722429,28,28,1,0,2,1315.9948374762175,1,fragment,0,0,0,0,neuron 1722430
1722493,17,24,2,0,2,1079.22135730359,1,fragment,0,0,0,0,neuron 1722494
1722518,1,8,1,0,2,437.11658331255165,1,fragment,0,0,0,0,neuron 1722519
1722569,1,2,1,0,2,0.04751511801833129,1,fragment,0,0,0,0,neuron 1722570
1722573,1,2,1,0,2,0.04536500345736199,1,fragment,0,0,0,0,neuron 1722574
1722594,7,7,1,0,2,272.3774267377693,1,fragment,0,0,0,0,neuron 1722595
1722599,1,6,1,0,2,297.78909713614803,1,fragment,0,0,0,0,neuron 1722600
1722622,1,9,1,0,2,508.11755124102046,1,fragment,0,0,0,0,neuron 1722623
1722632,2,14,2,0,2,562.1288850993172,1,fragment,0,1,1,0,neuron 1722633
1722651,3,3,1,0,2,165.2799450637366,1,fragment,0,0,0,0,neuron 1722652
1722655,4,13,2,0,2,539.9035655099314,1,fragment,0,0,0,0,neuron 1722656
1722749,23,23,3,1,3,2102.754463343918,1,fragment,0,1,1,0,neuron 1722750
1722789,6,6,1,0,2,1001.5156097908008,1,fragment,0,0,0,0,neuron 1722790
1722793,6,6,1,0,2,527.4132438444553,1,fragment,0,0,0,0,Neuron 1722794
1722808,10,18,2,0,2,828.5025633045965,1,fragment,0,0,0,0,neuron 1722809
1722832,9,18,2,0,2,993.46245075488,1,fragment,0,0,0,0,neuron 1722833
1722852,12,16,4,1,3,1178.0581646246137,1,fragment,0,0,0,0,neuron 1722853
1722874,6,7,2,0,2,323.5072116071169,1,fragment,0,0,0,0,neuron 1722875
1722879,4,4,1,0,2,150.52591523767708,1,fragment,0,0,0,0,neuron 1722880
1722883,5,5,1,0,2,466.39512554126225,1,fragment,0,0,0,0,neuron 1722884
1722897,1,7,1,0,2,285.8003150292539,1,fragment,0,0,0,0,neuron 1722898
1722906,4,4,1,0,2,121.47558114957882,1,fragment,0,0,0,0,neuron 1722907
1722941,1,13,1,0,2,487.5654822042171,1,fragment,0,0,0,0,neuron 1722942
1722950,6,7,2,0,2,225.2803415362573,1,fragment,0,0,0,0,neuron 1722951
1722982,1,4,1,0,2,180.607870017884,1,fragment,0,0,0,0,neuron 1722983
1722986,5,7,2,0,2,316.9526757653912,1,fragment,0,0,0,0,neuron 1722987
1722992,1,8,1,0,2,464.3670097393434,1,fragment,0,0,0,0,neuron 1722993
1723074,1,41,1,0,2,2874.9541073093355,1,fragment,0,0,0,0,neuron 1723075
1723185,3,5,2,0,2,168.997227040673,1,fragment,0,0,0,0,neuron 1723186
1723341,53,81,2,0,2,4619.337712532829,1,fragment,0,2,2,0,SHORTneuron 1723342
1723346,13,13,1,0,2,2320.6412845585037,1,fragment,0,0,0,0,neuron 1723347
1723367,14,14,1,0,2,784.0876054741359,1,fragment,0,0,0,0,neuron 1723368
1723371,1,10,1,0,2,562.9589338098815,1,fragment,0,0,0,0,neuron 1723372
1723400,1,12,1,0,2,555.8646935211776,1,fragment,0,0,0,0,neuron 1723401
1723414,17,17,2,0,2,873.32965219182,1,fragment,0,1,1,0,neuron 1723415
1723444,1,2,1,0,2,4.5816494865991,1,fragment,0,0,0,0,neuron 1723445
1723449,1,2,1,0,2,4.876263656350257,1,fragment,0,0,0,0,neuron 1723450
1723453,1,8,1,0,2,459.9709198515795,1,fragment,0,0,0,0,neuron 1723454
1723469,18,18,1,0,2,788.3146561147156,1,fragment,0,0,0,0,neuron 1723470
1723473,15,15,1,0,2,680.9481312014799,1,fragment,0,0,0,0,neuron 1723474
1723484,32,34,2,0,2,3814.5303171493674,1,fragment,0,1,1,0,neuron 1723485
1723498,1,23,1,0,2,905.6403864708165,1,fragment,0,0,0,0,neuron 1723499
1723512,74,287,8,3,5,31430.73382585918,1,fragment,0,1,1,0,neuron 1723513
1723520,1,6,1,0,2,475.01905232192394,1,fragment,0,0,0,0,neuron 1723521
1723547,5,6,2,0,2,1179.3603297339066,1,fragment,0,0,0,0,Neuron 1723548
1723551,10,24,2,0,2,1015.734048920458,1,fragment,0,0,0,0,neuron 1723552
1723556,8,8,1,0,2,332.54724677873224,1,fragment,0,0,0,0,neuron 1723557
1723592,7,7,1,0,2,5402.633361463015,1,fragment,0,0,0,0,neuron 1723593
1723599,6,10,2,0,2,544.9394758015691,1,fragment,0,0,0,0,neuron 1723600
1723603,7,7,1,0,2,5153.700175968569,1,fragment,0,0,0,0,neuron 1723604
1723617,6,6,1,0,2,261.64655642179787,1,fragment,0,0,0,0,neuron 1723618
1723647,2,8,2,0,2,1005.5009707076352,1,fragment,0,0,0,0,neuron 1723648
1723701,5,7,2,0,2,3319.6410433009996,1,fragment,0,0,0,0,Neuron 1723702
1723711,1,3,1,0,2,203.6691518826501,1,fragment,0,0,0,0,neuron 1723712
1723726,15,15,1,0,2,755.7853809070415,1,fragment,0,0,0,0,neuron 1723727
1723750,1,129,1,0,2,12661.2964483306,1,fragment,0,0,0,0,neuron 1723751
1723769,5,14,2,0,2,599.3857164001787,1,fragment,0,1,1,0,SHORTneuron 1723770
1723795,26,88,7,3,5,9665.294996211202,1,fragment,0,0,0,0,neuron 1723796
1723805,21,48,2,0,2,2803.072408291361,1,fragment,0,0,0,0,neuron 1723806
1723813,4,28,4,1,3,2717.382805937052,1,fragment,0,1,1,0,SHORTneuron 1723814
1723891,19,19,3,1,3,1346.245268859876,1,fragment,0,0,0,0,neuron 1723892
