"skid"	"partner"	"syn.count"	"num_nodes"	"connection_type"	"skeleton"
"3190"	366190	1424853	2	1268	"postsynapse"	"with_soma"
"3191"	1381871	1797698	2	2885	"postsynapse"	"with_soma"
"3192"	1414358	1797698	2	2885	"postsynapse"	"with_soma"
"3193"	1436736	1797698	2	2885	"postsynapse"	"with_soma"
"3194"	1443798	1797698	2	2885	"postsynapse"	"with_soma"
"3195"	1671351	1797698	2	2885	"postsynapse"	"with_soma"
"3196"	1323687	1349009	2	842	"postsynapse"	"with_soma"
"3197"	1341318	1349009	2	842	"postsynapse"	"with_soma"
"3198"	1860656	1311006	2	2323	"postsynapse"	"with_soma"
"3199"	1178653	1434995	2	276	"postsynapse"	"with_soma"
"3200"	369396	1839508	2	1002	"postsynapse"	"with_soma"
"3201"	1449610	1839508	2	1002	"postsynapse"	"with_soma"
"3202"	1333529	1312363	2	1561	"postsynapse"	"with_soma"
"3203"	1383587	1312363	2	1561	"postsynapse"	"with_soma"
"3204"	1244182	1937281	2	2121	"postsynapse"	"with_soma"
"3205"	1294986	1272459	2	3213	"postsynapse"	"with_soma"
"3206"	1359237	1272459	2	3213	"postsynapse"	"with_soma"
"3207"	1433418	1272459	2	3213	"postsynapse"	"with_soma"
"3208"	2007060	1272459	2	3213	"postsynapse"	"with_soma"
"3209"	708202	2015193	2	3181	"postsynapse"	"with_soma"
"3210"	1956009	2015193	2	3181	"postsynapse"	"with_soma"
"3211"	2015241	1294765	2	1634	"postsynapse"	"with_soma"
"3212"	1351307	1387474	2	3253	"postsynapse"	"with_soma"
"3213"	370978	1274053	2	1854	"postsynapse"	"with_soma"
"3214"	1239327	1274053	2	1854	"postsynapse"	"with_soma"
"3215"	1400126	1274053	2	1854	"postsynapse"	"with_soma"
"3216"	1278688	1278697	2	2364	"postsynapse"	"with_soma"
"3217"	1353303	1278697	2	2364	"postsynapse"	"with_soma"
"3218"	1416527	1278697	2	2364	"postsynapse"	"with_soma"
"3219"	1440653	1278697	2	2364	"postsynapse"	"with_soma"
"3220"	370978	1349034	2	1463	"postsynapse"	"with_soma"
"3221"	1616645	1349034	2	1463	"postsynapse"	"with_soma"
"3222"	370978	1366510	2	2553	"postsynapse"	"with_soma"
"3223"	1727474	1366510	2	2553	"postsynapse"	"with_soma"
"3224"	370978	1624567	2	3221	"postsynapse"	"with_soma"
"3225"	759694	1624567	2	3221	"postsynapse"	"with_soma"
"3226"	1404567	1624567	2	3221	"postsynapse"	"with_soma"
"3227"	2015233	1624567	2	3221	"postsynapse"	"with_soma"
"3228"	1312289	1382978	2	2561	"postsynapse"	"with_soma"
"3229"	1488194	1382978	2	2561	"postsynapse"	"with_soma"
"3230"	1730843	1382978	2	2561	"postsynapse"	"with_soma"
"3231"	1837982	1382978	2	2561	"postsynapse"	"with_soma"
"3232"	1347407	1383986	2	3297	"postsynapse"	"with_soma"
"3233"	1362300	1383986	2	3297	"postsynapse"	"with_soma"
"3234"	1380903	1383986	2	3297	"postsynapse"	"with_soma"
"3235"	1386139	1383986	2	3297	"postsynapse"	"with_soma"
"3236"	1386177	1383986	2	3297	"postsynapse"	"with_soma"
"3237"	1691763	1383986	2	3297	"postsynapse"	"with_soma"
"3238"	1312363	1560783	2	1633	"postsynapse"	"with_soma"
"3239"	1357597	1560783	2	1633	"postsynapse"	"with_soma"
"3240"	493121	2313924	2	987	"postsynapse"	"with_soma"
"3241"	1611683	2313924	2	987	"postsynapse"	"with_soma"
"3242"	1674019	2313924	2	987	"postsynapse"	"with_soma"
"3243"	1976063	2313924	2	987	"postsynapse"	"with_soma"
"3244"	1441614	708069	2	2608	"postsynapse"	"with_soma"
"3245"	1304924	1342725	2	2560	"postsynapse"	"with_soma"
"3246"	1383600	1342725	2	2560	"postsynapse"	"with_soma"
"3247"	370978	1701849	2	2678	"postsynapse"	"with_soma"
"3248"	2015571	1701849	2	2678	"postsynapse"	"with_soma"
"3249"	801132	1470654	2	1903	"postsynapse"	"with_soma"
"3250"	1797187	1470654	2	1903	"postsynapse"	"with_soma"
"3251"	370978	1617129	2	3594	"postsynapse"	"with_soma"
"3252"	1424455	1617129	2	3594	"postsynapse"	"with_soma"
"3253"	1616645	1617129	2	3594	"postsynapse"	"with_soma"
"3254"	1653907	1617129	2	3594	"postsynapse"	"with_soma"
"3255"	1731014	1617129	2	3594	"postsynapse"	"with_soma"
"3256"	1850079	1617129	2	3594	"postsynapse"	"with_soma"
"3257"	1470654	1797187	2	2147	"postsynapse"	"with_soma"
"3258"	1950485	1797187	2	2147	"postsynapse"	"with_soma"
"3259"	1299041	2311062	2	1130	"postsynapse"	"with_soma"
"3260"	1350479	2311062	2	1130	"postsynapse"	"with_soma"
"3261"	1360456	2311062	2	1130	"postsynapse"	"with_soma"
"3262"	1279252	1400382	2	3954	"postsynapse"	"with_soma"
"3263"	1324107	1400382	2	3954	"postsynapse"	"with_soma"
"3264"	1732300	1400382	2	3954	"postsynapse"	"with_soma"
"3265"	908068	156947	2	2025	"postsynapse"	"with_soma"
"3266"	1395980	1603842	2	934	"postsynapse"	"with_soma"
"3267"	1321713	1563802	2	607	"postsynapse"	"with_soma"
"3268"	592728	108826	2	6586	"postsynapse"	"with_soma"
"3269"	604671	108826	2	6586	"postsynapse"	"with_soma"
"3270"	386671	2015241	2	2114	"postsynapse"	"with_soma"
"3271"	1736887	2015241	2	2114	"postsynapse"	"with_soma"
"3272"	2015571	2015241	2	2114	"postsynapse"	"with_soma"
"3273"	386671	442258	2	4586	"postsynapse"	"with_soma"
"3274"	1339080	442258	2	4586	"postsynapse"	"with_soma"
"3275"	1427617	442258	2	4586	"postsynapse"	"with_soma"
"3276"	1700942	442258	2	4586	"postsynapse"	"with_soma"
"3277"	1278038	1382357	2	396	"postsynapse"	"with_soma"
"3278"	1408867	2016638	2	1102	"postsynapse"	"with_soma"
"3279"	386671	764615	2	2469	"postsynapse"	"with_soma"
"3280"	1335845	708202	2	4334	"postsynapse"	"with_soma"
"3281"	1380903	708202	2	4334	"postsynapse"	"with_soma"
"3282"	1385530	708202	2	4334	"postsynapse"	"with_soma"
"3283"	1385536	708202	2	4334	"postsynapse"	"with_soma"
"3284"	1394963	708202	2	4334	"postsynapse"	"with_soma"
"3285"	1395556	708202	2	4334	"postsynapse"	"with_soma"
"3286"	1521491	708202	2	4334	"postsynapse"	"with_soma"
"3287"	1525257	708202	2	4334	"postsynapse"	"with_soma"
"3288"	1727474	708202	2	4334	"postsynapse"	"with_soma"
"3289"	1732095	708202	2	4334	"postsynapse"	"with_soma"
"3290"	386671	1275357	2	836	"postsynapse"	"with_soma"
"3291"	1841743	1275357	2	836	"postsynapse"	"with_soma"
"3292"	1797181	296186	2	1428	"postsynapse"	"with_soma"
"3293"	1827444	296186	2	1428	"postsynapse"	"with_soma"
"3294"	386671	1312678	2	2177	"postsynapse"	"with_soma"
"3295"	1923672	1312678	2	2177	"postsynapse"	"with_soma"
"3296"	2015926	1312678	2	2177	"postsynapse"	"with_soma"
"3297"	386671	1351221	2	1913	"postsynapse"	"with_soma"
"3298"	2233700	1351221	2	1913	"postsynapse"	"with_soma"
"3299"	1407163	1717380	2	2404	"postsynapse"	"with_soma"
"3300"	1729648	1717380	2	2404	"postsynapse"	"with_soma"
"3301"	1855014	1717380	2	2404	"postsynapse"	"with_soma"
"3302"	1278598	1275230	2	2152	"postsynapse"	"with_soma"
"3303"	1380903	1275230	2	2152	"postsynapse"	"with_soma"
"3304"	1385530	1275230	2	2152	"postsynapse"	"with_soma"
"3305"	1385542	1275230	2	2152	"postsynapse"	"with_soma"
"3306"	1281473	1673139	2	351	"postsynapse"	"with_soma"
"3307"	387680	48718	2	1297	"postsynapse"	"with_soma"
"3308"	1339608	1338468	2	1982	"postsynapse"	"with_soma"
"3309"	637265	1125044	2	1456	"postsynapse"	"with_soma"
"3310"	1306584	1125044	2	1456	"postsynapse"	"with_soma"
"3311"	393182	753721	2	798	"postsynapse"	"with_soma"
"3312"	1239327	1278688	2	1710	"postsynapse"	"with_soma"
"3313"	1275053	1278688	2	1710	"postsynapse"	"with_soma"
"3314"	1278697	1278688	2	1710	"postsynapse"	"with_soma"
"3315"	1278959	1278688	2	1710	"postsynapse"	"with_soma"
"3316"	1354979	1278688	2	1710	"postsynapse"	"with_soma"
"3317"	399192	1317660	2	797	"postsynapse"	"with_soma"
"3318"	399266	837128	2	1364	"postsynapse"	"with_soma"
"3319"	633874	1155295	2	1491	"postsynapse"	"with_soma"
"3320"	399266	541367	2	1322	"postsynapse"	"with_soma"
"3321"	837128	1319657	2	782	"postsynapse"	"with_soma"
"3322"	442961	452157	2	1950	"postsynapse"	"with_soma"
"3323"	1280537	1250520	2	2361	"postsynapse"	"with_soma"
"3324"	414949	1397111	2	1128	"postsynapse"	"with_soma"
"3325"	1311897	1397111	2	1128	"postsynapse"	"with_soma"
"3326"	637265	1275243	2	2253	"postsynapse"	"with_soma"
"3327"	1416768	1275243	2	2253	"postsynapse"	"with_soma"
"3328"	1397285	1397326	2	1574	"postsynapse"	"with_soma"
"3329"	1397639	1397326	2	1574	"postsynapse"	"with_soma"
"3330"	1732257	1397326	2	1574	"postsynapse"	"with_soma"
"3331"	1541032	2009602	2	2182	"postsynapse"	"with_soma"
"3332"	1541262	2009602	2	2182	"postsynapse"	"with_soma"
"3333"	1683821	2009602	2	2182	"postsynapse"	"with_soma"
"3334"	1850475	2009602	2	2182	"postsynapse"	"with_soma"
"3335"	1181940	1382729	2	2015	"postsynapse"	"with_soma"
"3336"	423355	1274514	2	1984	"postsynapse"	"with_soma"
"3337"	1397326	1274514	2	1984	"postsynapse"	"with_soma"
"3338"	1408867	1274514	2	1984	"postsynapse"	"with_soma"
"3339"	1440816	1274514	2	1984	"postsynapse"	"with_soma"
"3340"	1611442	1971464	2	1671	"postsynapse"	"with_soma"
"3341"	1971464	1397352	2	2844	"postsynapse"	"with_soma"
"3342"	1292228	1075718	2	1420	"postsynapse"	"with_soma"
"3343"	1275595	1473904	2	1633	"postsynapse"	"with_soma"
"3344"	531949	1122238	2	814	"postsynapse"	"with_soma"
"3345"	1397111	1411593	2	1066	"postsynapse"	"with_soma"
"3346"	1354406	839186	2	1019	"postsynapse"	"with_soma"
"3347"	1272534	1273563	2	1291	"postsynapse"	"with_soma"
"3348"	2294779	1473311	2	532	"postsynapse"	"with_soma"
"3349"	442961	1292186	2	2596	"postsynapse"	"with_soma"
"3350"	1382978	1731062	2	2808	"postsynapse"	"with_soma"
"3351"	1400756	1731062	2	2808	"postsynapse"	"with_soma"
"3352"	2306326	1731062	2	2808	"postsynapse"	"with_soma"
"3353"	1366275	1178663	2	1520	"postsynapse"	"with_soma"
"3354"	445419	1725480	2	2456	"postsynapse"	"with_soma"
"3355"	1380543	1725480	2	2456	"postsynapse"	"with_soma"
"3356"	1447992	1725480	2	2456	"postsynapse"	"with_soma"
"3357"	1616492	1739198	2	2757	"postsynapse"	"with_soma"
"3358"	445419	1286644	2	762	"postsynapse"	"with_soma"
"3359"	1279525	1286644	2	762	"postsynapse"	"with_soma"
"3360"	1312289	1286644	2	762	"postsynapse"	"with_soma"
"3361"	1541658	1286644	2	762	"postsynapse"	"with_soma"
"3362"	1609864	421537	2	1139	"postsynapse"	"with_soma"
"3363"	1837982	421537	2	1139	"postsynapse"	"with_soma"
"3364"	1845855	421537	2	1139	"postsynapse"	"with_soma"
"3365"	1609864	1279563	2	2623	"postsynapse"	"with_soma"
"3366"	445828	1841743	2	2959	"postsynapse"	"with_soma"
"3367"	1278038	1841743	2	2959	"postsynapse"	"with_soma"
"3368"	1849210	1841743	2	2959	"postsynapse"	"with_soma"
"3369"	2313882	1841743	2	2959	"postsynapse"	"with_soma"
"3370"	445828	1389486	2	843	"postsynapse"	"with_soma"
"3371"	1274799	1302247	2	4102	"postsynapse"	"with_soma"
"3372"	1275053	1302247	2	4102	"postsynapse"	"with_soma"
"3373"	1287162	1302247	2	4102	"postsynapse"	"with_soma"
"3374"	1308413	1302247	2	4102	"postsynapse"	"with_soma"
"3375"	1386336	1302247	2	4102	"postsynapse"	"with_soma"
"3376"	1387104	1302247	2	4102	"postsynapse"	"with_soma"
"3377"	1400126	1302247	2	4102	"postsynapse"	"with_soma"
"3378"	1440653	1302247	2	4102	"postsynapse"	"with_soma"
"3379"	2313882	1302247	2	4102	"postsynapse"	"with_soma"
"3380"	1278038	1388649	2	1980	"postsynapse"	"with_soma"
"3381"	445828	2002715	2	1214	"postsynapse"	"with_soma"
"3382"	1293484	1729648	2	7571	"postsynapse"	"with_soma"
"3383"	1308618	1483318	2	2770	"postsynapse"	"with_soma"
"3384"	1732095	1483318	2	2770	"postsynapse"	"with_soma"
"3385"	837128	1284780	2	950	"postsynapse"	"with_soma"
"3386"	1293381	1284780	2	950	"postsynapse"	"with_soma"
"3387"	1271920	1318311	2	859	"postsynapse"	"with_soma"
"3388"	1293381	1318311	2	859	"postsynapse"	"with_soma"
"3389"	531949	485566	2	1726	"postsynapse"	"with_soma"
"3390"	1089948	1411627	2	1835	"postsynapse"	"with_soma"
"3391"	463126	1361317	2	1180	"postsynapse"	"with_soma"
"3392"	896817	1361317	2	1180	"postsynapse"	"with_soma"
"3393"	1272534	1325272	2	1238	"postsynapse"	"with_soma"
"3394"	1299058	1325272	2	1238	"postsynapse"	"with_soma"
"3395"	469848	392410	2	847	"postsynapse"	"with_soma"
"3396"	478001	1382871	2	852	"postsynapse"	"with_soma"
"3397"	1333529	1955928	2	649	"postsynapse"	"with_soma"
"3398"	1411126	1955928	2	649	"postsynapse"	"with_soma"
"3399"	1530009	1955928	2	649	"postsynapse"	"with_soma"
"3400"	1837982	1955928	2	649	"postsynapse"	"with_soma"
"3401"	1317295	1092264	2	755	"postsynapse"	"with_soma"
"3402"	493317	35154	2	804	"postsynapse"	"with_soma"
"3403"	1285327	35154	2	804	"postsynapse"	"with_soma"
"3404"	1302266	1331806	2	843	"postsynapse"	"with_soma"
"3405"	1302266	1319704	2	977	"postsynapse"	"with_soma"
"3406"	493317	1437617	2	4980	"postsynapse"	"with_soma"
"3407"	1074256	1437617	2	4980	"postsynapse"	"with_soma"
"3408"	1308347	1437617	2	4980	"postsynapse"	"with_soma"
"3409"	1387104	1437617	2	4980	"postsynapse"	"with_soma"
"3410"	1850079	1437617	2	4980	"postsynapse"	"with_soma"
"3411"	1950381	1437617	2	4980	"postsynapse"	"with_soma"
"3412"	1654629	1082470	2	1116	"postsynapse"	"with_soma"
"3413"	493786	1340805	2	1576	"postsynapse"	"with_soma"
"3414"	498302	1340805	2	1576	"postsynapse"	"with_soma"
"3415"	1321665	1340805	2	1576	"postsynapse"	"with_soma"
"3416"	1391991	1391602	2	1271	"postsynapse"	"with_soma"
"3417"	1348661	557944	2	2329	"postsynapse"	"with_soma"
"3418"	1215017	1316107	2	1079	"postsynapse"	"with_soma"
"3419"	1273022	1316107	2	1079	"postsynapse"	"with_soma"
"3420"	1285069	1316107	2	1079	"postsynapse"	"with_soma"
"3421"	1316130	1316107	2	1079	"postsynapse"	"with_soma"
"3422"	1472553	1316107	2	1079	"postsynapse"	"with_soma"
"3423"	1302031	1285875	2	1410	"postsynapse"	"with_soma"
"3424"	1333529	1338884	2	1304	"postsynapse"	"with_soma"
"3425"	1345337	1338884	2	1304	"postsynapse"	"with_soma"
"3426"	1150049	1339608	2	3555	"postsynapse"	"with_soma"
"3427"	1855933	1339608	2	3555	"postsynapse"	"with_soma"
"3428"	2000850	1339608	2	3555	"postsynapse"	"with_soma"
"3429"	499451	1333887	2	692	"postsynapse"	"with_soma"
"3430"	1064990	1332389	2	1277	"postsynapse"	"with_soma"
"3431"	499451	649899	2	1329	"postsynapse"	"with_soma"
"3432"	1830642	1491577	2	1959	"postsynapse"	"with_soma"
"3433"	502616	1603013	2	736	"postsynapse"	"with_soma"
"3434"	1311006	1331032	2	1127	"postsynapse"	"with_soma"
"3435"	1354390	1331032	2	1127	"postsynapse"	"with_soma"
"3436"	2007060	1331032	2	1127	"postsynapse"	"with_soma"
"3437"	505193	1913626	2	217	"postsynapse"	"with_soma"
"3438"	955074	1934818	2	2660	"postsynapse"	"with_soma"
"3439"	954910	1725169	2	2274	"postsynapse"	"with_soma"
"3440"	1333529	1725169	2	2274	"postsynapse"	"with_soma"
"3441"	1395556	1409561	2	2711	"postsynapse"	"with_soma"
"3442"	1831679	1409561	2	2711	"postsynapse"	"with_soma"
"3443"	1379252	1963046	2	1612	"postsynapse"	"with_soma"
"3444"	1405840	1963046	2	1612	"postsynapse"	"with_soma"
"3445"	1393903	1392970	2	2582	"postsynapse"	"with_soma"
"3446"	1416198	1392970	2	2582	"postsynapse"	"with_soma"
"3447"	1423327	1392970	2	2582	"postsynapse"	"with_soma"
"3448"	1654460	1392970	2	2582	"postsynapse"	"with_soma"
"3449"	505209	1849863	2	2058	"postsynapse"	"with_soma"
"3450"	505209	1955933	2	1557	"postsynapse"	"with_soma"
"3451"	1239327	1955933	2	1557	"postsynapse"	"with_soma"
"3452"	1278697	1955933	2	1557	"postsynapse"	"with_soma"
"3453"	1678918	1955933	2	1557	"postsynapse"	"with_soma"
"3454"	515762	2294251	2	1624	"postsynapse"	"with_soma"
"3455"	982115	857325	2	846	"postsynapse"	"with_soma"
"3456"	1777190	857325	2	846	"postsynapse"	"with_soma"
"3457"	1027911	1026501	2	2770	"postsynapse"	"with_soma"
"3458"	1027917	1026501	2	2770	"postsynapse"	"with_soma"
"3459"	1420504	1026501	2	2770	"postsynapse"	"with_soma"
"3460"	1444039	1026501	2	2770	"postsynapse"	"with_soma"
"3461"	1453826	1026501	2	2770	"postsynapse"	"with_soma"
"3462"	1454752	1026501	2	2770	"postsynapse"	"with_soma"
"3463"	1455427	1026501	2	2770	"postsynapse"	"with_soma"
"3464"	1728847	1026501	2	2770	"postsynapse"	"with_soma"
"3465"	1027978	1026962	2	3379	"postsynapse"	"with_soma"
"3466"	1348581	1026962	2	3379	"postsynapse"	"with_soma"
"3467"	1356793	1026962	2	3379	"postsynapse"	"with_soma"
"3468"	1368030	1026962	2	3379	"postsynapse"	"with_soma"
"3469"	1420440	1026962	2	3379	"postsynapse"	"with_soma"
"3470"	1420504	1026962	2	3379	"postsynapse"	"with_soma"
"3471"	1623138	1026962	2	3379	"postsynapse"	"with_soma"
"3472"	941766	1241266	2	1945	"postsynapse"	"with_soma"
"3473"	1027959	1241266	2	1945	"postsynapse"	"with_soma"
"3474"	1368030	1241266	2	1945	"postsynapse"	"with_soma"
"3475"	1463866	1241266	2	1945	"postsynapse"	"with_soma"
"3476"	1397746	1181940	2	4369	"postsynapse"	"with_soma"
"3477"	1629909	1181940	2	4369	"postsynapse"	"with_soma"
"3478"	1630022	1181940	2	4369	"postsynapse"	"with_soma"
"3479"	1057387	1462145	2	1042	"postsynapse"	"with_soma"
"3480"	519721	1813880	2	2789	"postsynapse"	"with_soma"
"3481"	1238488	1813880	2	2789	"postsynapse"	"with_soma"
"3482"	1276831	1813880	2	2789	"postsynapse"	"with_soma"
"3483"	1395614	1813880	2	2789	"postsynapse"	"with_soma"
"3484"	2028720	2008748	2	763	"postsynapse"	"with_soma"
"3485"	1394518	1525257	2	4402	"postsynapse"	"with_soma"
"3486"	1396762	1525257	2	4402	"postsynapse"	"with_soma"
"3487"	1454752	1525257	2	4402	"postsynapse"	"with_soma"
"3488"	1455507	1525257	2	4402	"postsynapse"	"with_soma"
"3489"	520593	1582515	2	732	"postsynapse"	"with_soma"
"3490"	520755	1582515	2	732	"postsynapse"	"with_soma"
"3491"	1847446	1582515	2	732	"postsynapse"	"with_soma"
"3492"	520755	1486363	2	1752	"postsynapse"	"with_soma"
"3493"	1348581	1486363	2	1752	"postsynapse"	"with_soma"
"3494"	1397762	955074	2	7944	"postsynapse"	"with_soma"
"3495"	1397815	955074	2	7944	"postsynapse"	"with_soma"
"3496"	1486784	955074	2	7944	"postsynapse"	"with_soma"
"3497"	1568802	955074	2	7944	"postsynapse"	"with_soma"
"3498"	1628716	955074	2	7944	"postsynapse"	"with_soma"
"3499"	1628748	955074	2	7944	"postsynapse"	"with_soma"
"3500"	1633251	955074	2	7944	"postsynapse"	"with_soma"
"3501"	1342632	982688	2	1303	"postsynapse"	"with_soma"
"3502"	1359995	982688	2	1303	"postsynapse"	"with_soma"
"3503"	1333529	2029400	2	598	"postsynapse"	"with_soma"
"3504"	1413973	1431384	2	696	"postsynapse"	"with_soma"
"3505"	556399	1679615	2	2401	"postsynapse"	"with_soma"
"3506"	844338	1679615	2	2401	"postsynapse"	"with_soma"
"3507"	1484878	1679615	2	2401	"postsynapse"	"with_soma"
"3508"	1605150	1679615	2	2401	"postsynapse"	"with_soma"
"3509"	556693	1689115	2	851	"postsynapse"	"with_soma"
"3510"	1792899	1397866	2	808	"postsynapse"	"with_soma"
"3511"	1417675	1396320	2	2433	"postsynapse"	"with_soma"
"3512"	1397815	1364315	2	2510	"postsynapse"	"with_soma"
"3513"	1587973	1364315	2	2510	"postsynapse"	"with_soma"
"3514"	1646429	1364315	2	2510	"postsynapse"	"with_soma"
"3515"	557901	1405391	2	596	"postsynapse"	"with_soma"
"3516"	1455178	1405391	2	596	"postsynapse"	"with_soma"
"3517"	1678692	1405391	2	596	"postsynapse"	"with_soma"
"3518"	2010309	1405391	2	596	"postsynapse"	"with_soma"
"3519"	557901	1453008	2	589	"postsynapse"	"with_soma"
"3520"	557901	1295794	2	2391	"postsynapse"	"with_soma"
"3521"	1525257	1295794	2	2391	"postsynapse"	"with_soma"
"3522"	1848249	1295794	2	2391	"postsynapse"	"with_soma"
"3523"	2016896	1295794	2	2391	"postsynapse"	"with_soma"
"3524"	1547424	1678692	2	1133	"postsynapse"	"with_soma"
"3525"	1271721	1273155	2	2113	"postsynapse"	"with_soma"
"3526"	1351280	1349949	2	1619	"postsynapse"	"with_soma"
"3527"	1351307	1349949	2	1619	"postsynapse"	"with_soma"
"3528"	1732095	1349949	2	1619	"postsynapse"	"with_soma"
"3529"	2015193	1349949	2	1619	"postsynapse"	"with_soma"
"3530"	1277759	2008597	2	1356	"postsynapse"	"with_soma"
"3531"	1354979	2008597	2	1356	"postsynapse"	"with_soma"
"3532"	568702	1395647	2	2172	"postsynapse"	"with_soma"
"3533"	1395664	1395647	2	2172	"postsynapse"	"with_soma"
"3534"	1395717	1395647	2	2172	"postsynapse"	"with_soma"
"3535"	1395731	1395647	2	2172	"postsynapse"	"with_soma"
"3536"	992309	1277932	2	5873	"postsynapse"	"with_soma"
"3537"	1280027	1373224	2	1371	"postsynapse"	"with_soma"
"3538"	1028407	1239327	2	5412	"postsynapse"	"with_soma"
"3539"	1416227	1239327	2	5412	"postsynapse"	"with_soma"
"3540"	1450492	1239327	2	5412	"postsynapse"	"with_soma"
"3541"	1718172	1239327	2	5412	"postsynapse"	"with_soma"
"3542"	1355372	1370203	2	1284	"postsynapse"	"with_soma"
"3543"	1732307	1370203	2	1284	"postsynapse"	"with_soma"
"3544"	579755	1361146	2	1719	"postsynapse"	"with_soma"
"3545"	1302247	2033694	2	1899	"postsynapse"	"with_soma"
"3546"	1386139	2033694	2	1899	"postsynapse"	"with_soma"
"3547"	1390541	2033694	2	1899	"postsynapse"	"with_soma"
"3548"	1391222	2033694	2	1899	"postsynapse"	"with_soma"
"3549"	1456639	2033694	2	1899	"postsynapse"	"with_soma"
"3550"	1731014	2033694	2	1899	"postsynapse"	"with_soma"
"3551"	1422303	1339023	2	2998	"postsynapse"	"with_soma"
"3552"	584184	454054	2	1793	"postsynapse"	"with_soma"
"3553"	585558	1731014	2	4150	"postsynapse"	"with_soma"
"3554"	1294986	1731014	2	4150	"postsynapse"	"with_soma"
"3555"	1328483	1731014	2	4150	"postsynapse"	"with_soma"
"3556"	1392970	1731014	2	4150	"postsynapse"	"with_soma"
"3557"	1549787	1731014	2	4150	"postsynapse"	"with_soma"
"3558"	585558	1293934	2	1033	"postsynapse"	"with_soma"
"3559"	587962	2185818	2	1140	"postsynapse"	"with_soma"
"3560"	1567283	1567189	2	3268	"postsynapse"	"with_soma"
"3561"	1473202	1361497	2	666	"postsynapse"	"with_soma"
"3562"	1312289	1591857	2	1047	"postsynapse"	"with_soma"
"3563"	1441073	1591857	2	1047	"postsynapse"	"with_soma"
"3564"	628517	668812	2	2570	"postsynapse"	"with_soma"
"3565"	1302247	668812	2	2570	"postsynapse"	"with_soma"
"3566"	1383699	1390047	2	1459	"postsynapse"	"with_soma"
"3567"	1387104	1390047	2	1459	"postsynapse"	"with_soma"
"3568"	1437617	1390047	2	1459	"postsynapse"	"with_soma"
"3569"	1387474	1329166	2	3148	"postsynapse"	"with_soma"
"3570"	1077241	1332516	2	1501	"postsynapse"	"with_soma"
